rewards,lengths,targets
1.534263501014115683e+01,1.000000000000000000e+01,1.000000000000000000e+00
5.311146150975081781e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.328242565734616676e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.593705288887023741e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.566252402212006345e+01,3.000000000000000000e+00,1.000000000000000000e+00
4.161209405885332302e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.566349456861879474e+01,3.000000000000000000e+00,1.000000000000000000e+00
2.737286884394800524e+01,8.500000000000000000e+01,1.000000000000000000e+00
3.296222702092667589e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.558689297495644155e+01,5.600000000000000000e+01,1.000000000000000000e+00
-4.216306990536658361e+00,2.000000000000000000e+02,0.000000000000000000e+00
1.100601504778883424e+02,1.640000000000000000e+02,1.000000000000000000e+00
6.648212571970610441e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.240488074763537441e+02,6.100000000000000000e+01,1.000000000000000000e+00
4.496151001825955973e+01,4.600000000000000000e+01,1.000000000000000000e+00
7.152451888061973762e+01,7.800000000000000000e+01,1.000000000000000000e+00
3.902667904134958832e+01,3.300000000000000000e+01,1.000000000000000000e+00
1.580656273751436025e+01,3.000000000000000000e+00,1.000000000000000000e+00
4.184400217786707543e+01,3.000000000000000000e+01,1.000000000000000000e+00
6.620176725858506472e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.489219822928390435e+01,5.000000000000000000e+00,1.000000000000000000e+00
2.862384947309490002e+01,2.100000000000000000e+01,1.000000000000000000e+00
3.589439759309848199e+01,3.500000000000000000e+01,1.000000000000000000e+00
2.284026418417692028e+01,4.000000000000000000e+00,1.000000000000000000e+00
3.562410784988303192e+01,2.100000000000000000e+01,1.000000000000000000e+00
1.462440053611095792e+01,4.000000000000000000e+00,1.000000000000000000e+00
3.307617374423357859e+01,2.000000000000000000e+01,1.000000000000000000e+00
1.565794471692068512e+01,2.000000000000000000e+02,0.000000000000000000e+00
6.741338050127944825e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.575705288892765665e+01,2.000000000000000000e+00,1.000000000000000000e+00
5.297712810538186545e+01,3.800000000000000000e+01,1.000000000000000000e+00
5.108193866410940842e+01,5.800000000000000000e+01,1.000000000000000000e+00
