rewards,lengths,targets
2.468780512779949987e+01,4.600000000000000000e+01,1.000000000000000000e+00
-4.901331079378447586e-01,2.000000000000000000e+02,0.000000000000000000e+00
5.281065264225005507e+01,2.300000000000000000e+01,1.000000000000000000e+00
-3.912603749454012103e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.432459789812567941e+00,1.830000000000000000e+02,1.000000000000000000e+00
2.032580304671079929e+01,7.300000000000000000e+01,1.000000000000000000e+00
2.985026313349604976e+01,3.500000000000000000e+01,1.000000000000000000e+00
2.348893143594265354e+01,4.000000000000000000e+00,1.000000000000000000e+00
3.864958511423319010e+01,7.200000000000000000e+01,1.000000000000000000e+00
1.271171645812682449e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.699855055093765444e+01,2.300000000000000000e+01,1.000000000000000000e+00
-1.175338325940075990e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.537903556317090903e+01,8.000000000000000000e+00,1.000000000000000000e+00
4.638439605295657486e+01,5.100000000000000000e+01,1.000000000000000000e+00
3.860743177413940685e+01,5.800000000000000000e+01,1.000000000000000000e+00
7.937021369602551601e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.476242209829390362e+01,4.800000000000000000e+01,1.000000000000000000e+00
4.001055737711489257e+01,4.400000000000000000e+01,1.000000000000000000e+00
4.831312481105327805e+01,7.900000000000000000e+01,1.000000000000000000e+00
1.972462124869226585e+01,3.600000000000000000e+01,1.000000000000000000e+00
1.851662711307406184e+01,2.700000000000000000e+01,1.000000000000000000e+00
8.880265351869169876e+00,2.000000000000000000e+02,0.000000000000000000e+00
9.639050250694174338e+01,1.690000000000000000e+02,1.000000000000000000e+00
6.226848825547841670e+01,1.290000000000000000e+02,1.000000000000000000e+00
2.058486890006802739e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.705179119169712010e+01,6.100000000000000000e+01,1.000000000000000000e+00
